Product ID,avg_torque,avg_speed,max_tool_wear,cluster
L55704,46.2,1468.0,10,2
L55705,52.3,1378.0,12,2
L55706,51.9,1401.0,14,2
L55707,37.4,1531.0,16,2
L55708,35.8,1512.0,18,2
L55711,46.5,1449.0,26,2
L55712,55.5,1315.0,28,2
L55715,44.8,1547.0,36,2
L55717,30.2,1730.0,41,1
L55718,37.7,1548.0,43,2
L55719,40.2,1517.0,45,2
L55720,29.3,1687.0,47,1
L55721,25.2,1738.0,49,1
L55725,27.6,1806.0,64,1
L55726,28.4,1716.0,66,1
L55728,36.3,1578.0,71,2
L55729,37.2,1558.0,73,2
L55730,45.5,1456.0,75,2
L55732,44.5,1467.0,80,2
L55734,33.9,1592.0,85,1
L55735,37.2,1596.0,87,2
L55736,40.6,1489.0,89,2
L55737,48.3,1471.0,91,2
L55739,40.0,1519.0,96,2
L55740,45.4,1408.0,98,2
L55741,44.4,1332.0,100,2
L55742,52.4,1351.0,102,2
L55743,36.7,1500.0,104,2
L55745,36.5,1489.0,109,0
L55747,45.8,1511.0,114,0
L55748,29.6,1691.0,116,1
L55749,27.5,1757.0,118,1
L55751,15.7,2262.0,125,1
L55753,32.4,1626.0,130,1
L55754,53.9,1424.0,132,0
L55756,39.5,1523.0,137,0
L55757,43.2,1502.0,139,0
L55758,40.7,1489.0,141,0
L55760,30.6,1631.0,146,1
L55763,38.0,1423.0,154,0
L55764,47.7,1390.0,156,0
L55768,44.4,1385.0,169,0
L55770,35.5,1557.0,174,0
L55771,33.4,1606.0,176,0
L55774,51.9,1356.0,184,0
L55776,56.5,1327.0,189,0
L55777,47.0,1410.0,191,0
L55778,42.3,1478.0,193,0
L55779,40.3,1460.0,195,0
L55780,40.3,1435.0,197,0
L55782,31.7,1729.0,204,1
L55784,52.1,1297.0,211,0
L55785,33.3,1633.0,213,0
L55787,50.0,1433.0,218,0
L55788,50.6,1369.0,220,0
L55789,40.5,1475.0,222,0
L55790,38.3,1561.0,0,2
L55791,45.5,1472.0,2,2
L55792,44.5,1441.0,4,2
L55794,33.1,1691.0,9,1
L55795,47.1,1382.0,11,2
L55796,46.4,1355.0,13,2
L55797,45.3,1529.0,15,2
L55798,24.9,1829.0,17,1
L55800,42.4,1475.0,24,2
L55802,42.3,1437.0,29,2
L55805,33.5,1632.0,39,1
L55806,49.7,1402.0,41,2
L55807,45.8,1347.0,43,2
L55808,31.0,1747.0,45,1
L55810,57.4,1371.0,52,2
L55812,35.5,1590.0,59,2
L55813,53.7,1336.0,61,2
L55814,43.2,1411.0,63,2
L55815,27.3,1704.0,65,1
L55816,27.3,1723.0,67,1
L55817,39.7,1459.0,69,2
L55818,35.9,1572.0,71,2
L55819,56.0,1384.0,73,2
L55820,47.5,1383.0,75,2
L55823,54.3,1448.0,83,2
L55826,43.9,1497.0,91,2
L55827,38.5,1530.0,93,2
L55829,61.8,1328.0,98,2
L55835,60.6,1268.0,119,0
L55837,46.0,1421.0,124,0
L55838,36.4,1496.0,126,0
L55839,55.6,1375.0,128,0
L55840,52.1,1295.0,130,0
L55841,33.8,1643.0,132,1
L55842,36.9,1514.0,134,0
L55843,29.4,1671.0,136,1
L55845,50.6,1365.0,143,0
L55846,42.5,1407.0,145,0
L55848,45.9,1502.0,150,0
L55850,30.4,1581.0,155,1
L55851,37.8,1530.0,157,0
L55852,50.3,1312.0,159,0
L55853,42.6,1494.0,161,0
L55858,44.5,1514.0,177,0
L55859,54.2,1456.0,179,0
L55860,39.6,1494.0,181,0
L55861,30.0,1605.0,183,1
L55863,47.9,1447.0,188,0
L55864,40.4,1588.0,190,0
L55868,46.9,1483.0,203,0
L55869,39.6,1543.0,205,0
L55870,44.4,1323.0,207,0
L55871,36.2,1555.0,0,2
L55872,31.9,1583.0,2,2
L55874,25.8,1766.0,7,1
L55876,49.8,1413.0,12,2
L55877,33.5,1505.0,14,2
L55882,23.0,1774.0,30,1
L55884,40.0,1425.0,35,2
L55885,52.4,1437.0,37,2
L55886,53.0,1335.0,39,2
L55887,41.7,1471.0,41,2
L55889,35.6,1578.0,46,2
L55890,32.1,1712.0,48,1
L55891,28.7,1733.0,50,1
L55892,32.1,1652.0,52,1
L55893,24.1,1917.0,54,1
L55895,37.1,1442.0,59,2
L55897,42.3,1474.0,64,2
L55898,39.3,1509.0,66,2
L55899,43.1,1451.0,68,2
L55900,36.1,1554.0,70,2
L55901,30.7,1669.0,72,1
L55902,50.4,1366.0,74,2
L55903,34.4,1578.0,76,2
L55906,33.0,1562.0,84,1
L55907,38.5,1501.0,86,2
L55909,53.8,1352.0,91,2
L55912,23.6,1864.0,103,1
L55914,41.5,1392.0,108,2
L55915,47.6,1358.0,110,2
L55916,40.2,1491.0,112,0
L55917,36.7,1556.0,114,0
L55918,36.7,1531.0,116,0
L55921,41.2,1538.0,126,0
L55922,39.0,1467.0,128,0
L55925,46.3,1411.0,138,0
L55926,44.5,1528.0,140,0
L55927,42.0,1504.0,142,0
L55928,39.6,1384.0,144,0
L55929,26.4,1677.0,146,1
L55930,30.8,1764.0,148,1
L55934,30.5,1635.0,159,1
L55936,26.2,1761.0,164,1
L55937,34.9,1587.0,166,0
L55941,49.8,1417.0,177,0
L55943,36.7,1603.0,184,0
L55944,33.4,1620.0,186,0
L55945,49.4,1353.0,188,0
L55946,50.7,1360.0,190,0
L55947,53.5,1380.0,192,0
L55950,32.8,1680.0,200,1
L55951,39.0,1536.0,202,0
L55952,28.9,1621.0,0,1
L55953,37.6,1585.0,2,2
L55956,52.6,1352.0,12,2
L55958,45.0,1454.0,19,2
L55961,42.3,1552.0,27,2
L55962,44.7,1456.0,29,2
L55964,43.3,1437.0,34,2
L55965,27.1,1694.0,36,1
L55966,50.7,1306.0,38,2
L55968,53.2,1369.0,43,2
L55969,43.9,1471.0,45,2
L55970,43.9,1410.0,47,2
L55972,51.2,1418.0,52,2
L55973,25.9,1782.0,54,1
L55975,39.4,1459.0,59,2
L55976,23.8,1796.0,61,1
L55977,31.2,1569.0,63,1
L55978,46.7,1469.0,65,2
L55979,41.3,1472.0,67,2
L55980,47.2,1475.0,69,2
L55981,36.4,1488.0,71,2
L55982,43.1,1524.0,73,2
L55983,48.6,1486.0,75,2
L55986,34.3,1692.0,83,1
L55988,48.1,1446.0,88,2
L55989,43.3,1503.0,90,2
L55991,35.8,1574.0,95,2
L55993,29.5,1693.0,100,1
L55994,51.2,1462.0,102,2
L56000,40.0,1551.0,125,0
L56002,49.7,1462.0,132,0
L56007,49.9,1463.0,146,0
L56008,35.8,1587.0,148,0
L56012,34.1,1651.0,163,1
L56013,41.3,1529.0,165,0
L56014,46.2,1473.0,167,0
L56016,28.8,1708.0,174,1
L56018,54.7,1320.0,179,0
L56021,39.3,1506.0,187,0
L56022,43.6,1492.0,189,0
L56027,43.5,1443.0,0,2
L56029,30.7,1596.0,5,2
L56030,43.2,1491.0,7,2
L56032,39.9,1575.0,12,2
L56033,41.1,1458.0,14,2
L56035,28.1,1662.0,19,1
L56037,26.3,1742.0,24,1
L56038,33.5,1506.0,26,2
L56039,44.4,1457.0,28,2
L56041,34.7,1619.0,33,2
L56043,28.7,1731.0,38,1
L56045,49.8,1290.0,43,2
L56047,41.9,1566.0,50,2
L56048,46.5,1456.0,52,2
L56049,37.5,1528.0,54,2
L56054,45.3,1443.0,70,2
L56058,26.9,1802.0,83,1
L56059,39.5,1527.0,85,2
L56060,39.8,1458.0,87,2
L56062,49.7,1378.0,94,2
L56064,32.4,1527.0,99,1
L56066,36.7,1583.0,104,2
L56067,37.6,1530.0,106,2
L56070,34.2,1616.0,114,1
L56072,43.0,1475.0,119,0
L56073,46.5,1371.0,121,0
L56076,31.9,1638.0,131,1
L56078,38.7,1532.0,136,0
L56081,50.1,1446.0,144,0
L56084,38.2,1584.0,154,0
L56085,55.2,1385.0,156,0
L56086,34.4,1592.0,158,0
L56088,44.3,1518.0,163,0
L56089,40.4,1529.0,165,0
L56090,37.0,1550.0,167,0
L56091,23.8,1773.0,169,1
L56092,43.7,1446.0,171,0
L56095,54.1,1403.0,179,0
L56096,15.7,2267.0,181,1
L56098,51.2,1402.0,186,0
L56099,28.0,1693.0,188,1
L56100,45.8,1496.0,190,0
L56101,33.3,1633.0,192,0
L56102,42.6,1399.0,194,0
L56108,41.5,1531.0,213,0
L56110,39.4,1571.0,0,2
L56111,39.9,1434.0,2,2
L56112,43.6,1474.0,4,2
L56114,35.7,1601.0,9,2
L56115,26.9,1801.0,11,1
L56116,42.0,1465.0,13,2
L56122,17.0,2188.0,32,1
L56124,38.2,1471.0,37,2
L56125,33.8,1639.0,39,1
L56129,60.3,1284.0,50,2
L56130,50.0,1419.0,52,2
L56131,28.4,1763.0,54,1
L56133,36.0,1518.0,59,2
L56134,49.0,1447.0,61,2
L56136,57.4,1348.0,66,2
L56137,53.7,1348.0,68,2
L56139,46.5,1420.0,73,2
L56140,24.7,1797.0,75,1
L56142,30.2,1628.0,80,1
L56145,44.7,1496.0,88,2
L56146,30.3,1636.0,90,1
L56147,40.4,1536.0,92,2
L56148,50.6,1454.0,94,2
L56149,50.0,1396.0,96,2
L56150,37.4,1575.0,98,2
L56151,35.7,1514.0,100,2
L56153,48.3,1549.0,105,2
L56154,42.4,1474.0,107,2
L56156,34.6,1535.0,114,0
L56158,45.0,1435.0,119,0
L56160,42.4,1513.0,124,0
L56161,39.4,1502.0,126,0
L56162,60.1,1315.0,128,0
L56164,60.4,1406.0,133,0
L56165,42.3,1584.0,135,0
L56167,35.8,1580.0,140,0
L56168,24.6,1825.0,142,1
L56169,48.2,1469.0,144,0
L56170,38.4,1493.0,146,0
L56175,43.7,1474.0,162,0
L56176,37.1,1540.0,164,0
L56178,42.8,1467.0,169,0
L56179,39.4,1492.0,171,0
L56180,46.1,1493.0,173,0
L56181,39.9,1500.0,175,0
L56182,36.6,1477.0,177,0
L56183,49.1,1342.0,179,0
L56185,58.1,1337.0,184,0
L56186,41.8,1417.0,186,0
L56187,46.2,1383.0,188,0
L56189,34.4,1579.0,193,0
L56190,40.0,1441.0,195,0
L56192,26.0,1705.0,200,1
L56195,49.7,1431.0,210,0
L56196,52.7,1396.0,212,0
L56198,35.4,1615.0,217,0
L56199,31.3,1662.0,0,1
L56200,33.5,1553.0,2,2
L56202,46.6,1548.0,7,2
L56203,30.9,1706.0,9,1
L56204,45.5,1366.0,11,2
L56205,35.9,1440.0,13,2
L56208,48.7,1395.0,21,2
L56209,38.8,1483.0,23,2
L56212,28.8,1723.0,33,1
L56213,41.0,1386.0,35,2
L56216,37.7,1519.0,45,2
L56217,24.4,1896.0,47,1
L56218,14.9,2358.0,49,1
L56220,37.0,1550.0,54,2
L56221,61.5,1309.0,56,2
L56223,40.0,1343.0,61,2
L56224,39.9,1378.0,63,2
L56225,34.6,1603.0,65,2
L56226,28.1,1664.0,67,1
L56227,37.4,1488.0,69,2
L56229,34.3,1545.0,74,2
L56231,24.6,1820.0,79,1
L56236,41.9,1430.0,95,2
L56239,25.6,1805.0,103,1
L56242,35.3,1576.0,113,1
L56243,39.7,1419.0,115,0
L56244,25.2,1833.0,117,1
L56246,30.3,1656.0,124,1
L56247,56.6,1351.0,126,0
L56250,45.2,1427.0,136,0
L56251,54.0,1429.0,138,0
L56253,31.2,1689.0,145,1
L56255,36.0,1506.0,150,0
L56256,44.3,1474.0,152,0
L56257,26.1,1762.0,154,1
L56258,35.7,1566.0,156,0
L56260,25.4,1869.0,163,1
L56261,35.1,1527.0,165,0
L56262,49.6,1309.0,167,0
L56264,75.4,1326.0,172,0
L56266,43.7,1428.0,179,0
L56267,27.6,1681.0,181,1
L56269,20.3,1989.0,186,1
L56272,34.4,1568.0,194,0
L56275,45.7,1458.0,202,0
L56276,30.9,1712.0,204,1
L56277,36.9,1642.0,206,0
L56278,49.8,1468.0,0,2
L56280,53.5,1446.0,7,2
L56282,38.2,1494.0,14,2
L56283,41.0,1490.0,16,2
L56286,21.8,1854.0,24,1
L56289,39.7,1513.0,32,2
L56291,51.0,1351.0,37,2
L56293,28.5,1744.0,42,1
L56294,39.0,1476.0,44,2
L56298,42.1,1526.0,57,2
L56300,38.7,1525.0,62,2
L56301,45.9,1396.0,64,2
L56302,41.2,1580.0,66,2
L56303,42.8,1462.0,68,2
L56304,50.4,1426.0,70,2
L56305,34.2,1569.0,72,2
L56306,40.7,1477.0,74,2
L56307,27.2,1761.0,76,1
L56309,30.1,1664.0,81,1
L56310,32.7,1576.0,83,1
L56313,45.7,1479.0,93,2
L56314,40.2,1449.0,95,2
L56316,29.1,1694.0,102,1
L56317,28.4,1731.0,104,1
L56318,37.0,1522.0,106,2
L56319,36.9,1536.0,108,0
L56320,39.9,1373.0,110,0
L56321,36.4,1597.0,112,1
L56322,34.2,1678.0,114,1
L56323,42.6,1452.0,116,0
L56325,37.1,1574.0,121,0
L56326,40.0,1528.0,123,0
L56327,27.2,1688.0,125,1
L56328,40.4,1393.0,127,0
L56331,40.5,1553.0,135,0
L56332,53.6,1260.0,137,0
L56333,33.8,1546.0,139,0
L56334,36.0,1596.0,141,0
L56335,57.4,1340.0,143,0
L56337,52.3,1462.0,148,0
L56343,47.3,1415.0,169,0
L56344,14.4,2384.0,171,1
L56345,62.4,1326.0,173,0
L56349,24.5,1896.0,186,1
L56350,46.8,1474.0,188,0
L56352,27.2,1715.0,193,1
L56354,25.6,1871.0,200,1
L56355,64.2,1403.0,0,2
L56356,40.4,1518.0,2,2
L56357,43.0,1504.0,4,2
L56358,56.9,1340.0,6,2
L56360,36.9,1507.0,13,2
L56361,36.1,1521.0,15,2
L56363,36.6,1543.0,20,2
L56364,36.6,1665.0,22,2
L56365,50.3,1442.0,24,2
L56366,29.0,1629.0,26,1
L56367,47.3,1379.0,28,2
L56368,40.2,1502.0,30,2
L56369,32.0,1595.0,32,2
L56372,35.8,1562.0,40,2
L56374,40.6,1393.0,45,2
L56375,37.6,1532.0,47,2
L56376,37.7,1607.0,49,2
L56379,31.4,1613.0,57,1
L56381,44.2,1404.0,62,2
L56382,36.9,1548.0,64,2
L56383,35.2,1559.0,66,2
L56384,36.1,1621.0,68,2
L56385,32.9,1579.0,70,1
L56387,48.6,1386.0,75,2
L56388,40.9,1406.0,77,2
L56392,53.9,1390.0,88,2
L56393,32.4,1679.0,90,1
L56394,37.1,1508.0,92,2
L56395,31.7,1681.0,94,1
L56397,49.6,1421.0,101,2
L56398,50.2,1354.0,103,2
L56400,58.1,1282.0,108,2
L56403,43.9,1382.0,116,0
L56404,46.8,1450.0,118,0
L56405,23.6,1820.0,120,1
L56406,23.5,1822.0,122,1
L56407,44.3,1473.0,124,0
L56410,22.6,1922.0,132,1
L56411,36.5,1539.0,134,0
L56412,52.0,1350.0,136,0
L56413,45.1,1403.0,138,0
L56414,20.3,1904.0,140,1
L56416,31.6,1556.0,145,0
L56421,29.1,1683.0,161,1
L56423,49.0,1454.0,166,0
L56424,27.3,1767.0,168,1
L56425,27.3,1708.0,170,1
L56426,27.0,1862.0,172,1
L56427,30.7,1695.0,174,1
L56429,32.2,1657.0,179,1
L56434,31.1,1616.0,195,0
L56435,31.5,1651.0,197,1
L56436,35.2,1569.0,199,0
L56440,57.8,1377.0,8,2
L56443,40.1,1593.0,18,2
L56446,25.5,1737.0,26,1
L56447,57.3,1362.0,28,2
L56448,31.5,1666.0,30,1
L56449,60.9,1354.0,32,2
L56450,60.4,1302.0,34,2
L56451,20.5,1991.0,36,1
L56452,54.1,1353.0,38,2
L56454,54.9,1428.0,45,2
L56455,29.4,1605.0,47,1
L56456,30.3,1691.0,49,1
L56457,48.4,1447.0,51,2
L56461,45.0,1336.0,66,2
L56464,31.7,1683.0,74,1
L56466,32.0,1605.0,79,1
L56467,28.1,1709.0,81,1
L56468,53.1,1444.0,83,2
L56469,45.0,1367.0,85,2
L56470,44.2,1418.0,87,2
L56471,57.8,1353.0,89,2
L56472,34.1,1643.0,91,1
L56473,38.0,1437.0,93,2
L56474,36.2,1437.0,95,2
L56478,50.6,1313.0,108,2
L56480,41.9,1367.0,113,0
L56483,38.3,1491.0,121,0
L56484,43.0,1537.0,123,0
L56487,49.8,1395.0,133,0
L56488,48.0,1423.0,135,0
L56489,37.6,1562.0,137,0
L56490,40.8,1549.0,139,0
L56491,43.2,1540.0,141,0
L56493,45.1,1418.0,148,0
L56495,41.0,1569.0,153,0
L56497,38.1,1480.0,160,0
L56498,44.5,1364.0,162,0
L56499,21.5,1911.0,164,1
L56500,43.1,1409.0,166,0
L56501,53.5,1335.0,168,0
L56503,40.2,1447.0,173,0
L56504,37.6,1537.0,175,0
L56506,31.2,1677.0,180,1
L56507,33.7,1504.0,182,0
L56509,41.3,1474.0,189,0
L56511,37.9,1496.0,194,0
L56513,40.5,1450.0,199,0
L56514,44.8,1402.0,201,0
L56515,50.0,1501.0,203,0
L56516,31.9,1725.0,205,1
L56519,44.8,1458.0,217,0
L56524,33.7,1616.0,16,2
L56525,47.0,1442.0,18,2
L56528,49.1,1436.0,26,2
L56530,17.8,2186.0,31,1
L56531,30.4,1645.0,33,1
L56532,27.9,1780.0,35,1
L56533,44.3,1345.0,37,2
L56535,28.0,1708.0,42,1
L56536,52.7,1270.0,44,2
L56538,45.1,1407.0,49,2
L56540,42.6,1532.0,54,2
L56541,33.1,1610.0,56,1
L56543,34.3,1519.0,61,2
L56544,28.5,1683.0,63,1
L56546,48.0,1461.0,68,2
L56547,45.1,1472.0,70,2
L56548,38.6,1510.0,72,2
L56551,51.3,1289.0,82,2
L56552,41.4,1487.0,84,2
L56553,45.5,1453.0,86,2
L56558,28.8,1816.0,106,1
L56559,48.5,1419.0,108,2
L56560,45.7,1435.0,110,0
L56562,33.6,1610.0,115,1
L56569,57.4,1258.0,139,0
L56572,46.3,1437.0,149,0
L56574,53.0,1334.0,156,0
L56575,39.9,1500.0,158,0
L56576,47.3,1498.0,160,0
L56579,44.8,1477.0,170,0
L56580,43.9,1446.0,172,0
L56582,30.7,1734.0,177,1
L56583,29.1,1697.0,179,1
L56584,19.3,2007.0,181,1
L56587,50.1,1435.0,189,0
L56589,28.3,1664.0,196,1
L56591,46.6,1404.0,201,0
L56592,26.7,1702.0,203,1
L56593,44.9,1439.0,205,0
L56594,53.9,1354.0,207,0
L56598,46.2,1432.0,11,2
L56599,22.0,1911.0,13,1
L56600,42.0,1472.0,15,2
L56602,29.6,1665.0,20,1
L56603,30.5,1676.0,22,1
L56606,55.7,1341.0,30,2
L56607,34.8,1540.0,32,2
L56609,36.0,1498.0,39,2
L56610,28.8,1671.0,41,1
L56611,57.0,1430.0,43,2
L56612,40.1,1619.0,45,2
L56614,33.3,1626.0,50,1
L56615,49.3,1443.0,52,2
L56616,42.5,1481.0,54,2
L56621,43.4,1432.0,68,2
L56624,15.9,2136.0,78,1
L56628,29.3,1780.0,91,1
L56634,35.4,1583.0,112,1
L56635,20.2,1983.0,114,1
L56636,33.3,1630.0,116,1
L56638,40.6,1417.0,121,0
L56639,36.1,1579.0,123,0
L56642,40.1,1570.0,131,0
L56644,48.2,1440.0,136,0
L56646,48.0,1471.0,141,0
L56647,27.6,1702.0,143,1
L56648,55.4,1375.0,145,0
L56649,33.2,1698.0,147,1
L56653,40.0,1446.0,160,0
L56655,41.9,1523.0,165,0
L56658,24.0,1890.0,173,1
L56661,50.9,1365.0,183,0
L56664,33.7,1663.0,195,0
L56665,34.2,1589.0,197,0
L56667,39.8,1583.0,202,0
L56669,41.9,1407.0,207,0
L56672,36.6,1586.0,215,0
L56673,55.4,1398.0,217,0
L56674,41.4,1516.0,219,0
L56679,37.7,1534.0,10,2
L56680,30.6,1697.0,12,1
L56681,47.4,1396.0,14,2
L56682,49.2,1495.0,16,2
L56684,47.0,1440.0,21,2
L56685,40.1,1429.0,23,2
L56687,38.8,1505.0,30,2
L56688,36.4,1611.0,32,2
L56691,40.7,1449.0,40,2
L56692,37.8,1575.0,42,2
L56694,45.9,1416.0,47,2
L56695,28.8,1682.0,49,1
L56696,54.5,1341.0,51,2
L56697,39.1,1523.0,53,2
L56698,41.9,1580.0,55,2
L56699,36.0,1531.0,57,2
L56700,48.9,1375.0,59,2
L56703,40.6,1494.0,67,2
L56705,42.1,1411.0,74,2
L56707,43.9,1550.0,79,2
L56709,46.7,1459.0,84,2
L56711,44.1,1458.0,91,2
L56712,48.7,1384.0,93,2
L56713,29.5,1705.0,95,1
L56714,45.7,1443.0,97,2
L56716,26.0,1818.0,102,1
L56718,45.1,1480.0,107,2
L56719,47.7,1424.0,109,2
L56722,28.5,1716.0,117,1
L56724,31.0,1708.0,122,1
L56725,38.3,1430.0,124,0
L56727,30.7,1679.0,129,1
L56728,37.2,1521.0,131,0
L56731,48.9,1391.0,139,0
L56733,39.2,1495.0,144,0
L56736,48.3,1374.0,154,0
L56739,38.5,1496.0,162,0
L56740,42.5,1487.0,164,0
L56741,26.3,1853.0,166,1
L56744,24.9,1820.0,174,1
L56746,35.1,1603.0,179,0
L56747,42.5,1412.0,181,0
L56748,38.0,1588.0,183,0
L56750,48.2,1384.0,188,0
L56751,36.0,1589.0,190,0
L56753,40.1,1491.0,195,0
L56756,23.3,1922.0,205,1
L56758,41.2,1551.0,3,2
L56759,33.5,1589.0,5,2
L56761,53.1,1418.0,10,2
L56763,59.8,1281.0,15,2
L56764,41.3,1529.0,17,2
L56766,54.5,1348.0,22,2
L56769,43.3,1472.0,32,2
L56771,37.3,1570.0,37,2
L56772,46.8,1379.0,39,2
L56773,52.8,1352.0,41,2
L56774,28.7,1727.0,43,1
L56776,43.4,1466.0,50,2
L56777,38.0,1510.0,52,2
L56778,41.1,1490.0,54,2
L56779,37.4,1463.0,56,2
L56781,18.0,2109.0,61,1
L56782,32.5,1705.0,63,1
L56786,44.4,1401.0,76,2
L56787,36.8,1571.0,78,2
L56789,40.3,1470.0,83,2
L56790,41.3,1505.0,85,2
L56791,42.2,1432.0,87,2
L56793,62.5,1377.0,92,2
L56796,37.3,1580.0,100,2
L56797,35.3,1516.0,102,2
L56798,42.8,1447.0,104,2
L56800,45.9,1470.0,109,2
L56802,27.2,1794.0,114,1
L56803,47.8,1356.0,116,0
L56810,35.8,1583.0,142,0
L56811,33.2,1672.0,144,1
L56814,52.7,1425.0,154,0
L56815,33.2,1609.0,156,1
L56816,41.3,1507.0,158,0
L56817,38.9,1463.0,160,0
L56819,26.8,1725.0,167,1
L56820,36.1,1514.0,169,0
L56821,53.9,1365.0,171,0
L56822,46.3,1372.0,173,0
L56823,40.6,1509.0,175,0
L56824,32.6,1629.0,177,1
L56825,28.1,1749.0,179,1
L56826,31.7,1582.0,181,0
L56827,47.0,1458.0,183,0
L56828,41.2,1416.0,185,0
L56833,55.7,1373.0,201,0
L56834,56.3,1367.0,203,0
L56836,33.0,1623.0,210,0
L56837,39.6,1484.0,212,0
L56838,34.5,1548.0,214,0
L56839,61.9,1287.0,216,0
L56843,48.8,1435.0,229,0
L56844,54.8,1317.0,231,0
L56845,33.3,1610.0,233,0
L56847,48.9,1352.0,238,0
L56848,35.2,1619.0,240,0
L56849,31.1,1619.0,242,0
L56850,30.7,1690.0,244,0
L56851,44.1,1412.0,246,0
L56854,29.6,1695.0,8,1
L56856,21.2,1886.0,13,1
L56857,19.3,2033.0,15,1
L56859,33.4,1598.0,20,2
L56860,24.2,1894.0,22,1
L56862,46.6,1394.0,27,2
L56865,48.1,1360.0,37,2
L56866,40.7,1486.0,39,2
L56868,45.6,1367.0,44,2
L56869,59.5,1362.0,46,2
L56871,31.9,1582.0,51,1
L56873,28.8,1693.0,56,1
L56874,33.4,1559.0,58,2
L56875,32.0,1592.0,60,1
L56876,39.8,1404.0,62,2
L56878,28.2,1663.0,67,1
L56879,36.3,1508.0,69,2
L56881,42.4,1485.0,74,2
L56882,31.2,1633.0,76,1
L56883,43.6,1422.0,78,2
L56884,41.4,1577.0,80,2
L56885,41.1,1482.0,82,2
L56887,32.9,1699.0,87,1
L56888,29.7,1664.0,89,1
L56890,61.3,1336.0,94,2
L56893,45.0,1496.0,104,2
L56894,20.1,1894.0,106,1
L56895,55.6,1373.0,108,2
L56897,44.2,1500.0,115,0
L56898,36.6,1517.0,117,0
L56899,56.2,1309.0,119,0
L56901,40.6,1490.0,124,0
L56903,33.6,1599.0,131,1
L56906,37.2,1557.0,139,0
L56907,39.4,1461.0,141,0
L56908,33.7,1563.0,143,0
L56909,29.0,1695.0,145,1
L56910,36.7,1528.0,147,0
L56911,49.6,1389.0,149,0
L56912,17.4,2231.0,151,1
L56915,47.7,1444.0,161,0
L56917,27.6,1791.0,166,1
L56918,38.0,1509.0,168,0
L56919,42.9,1515.0,170,0
L56921,42.9,1495.0,175,0
L56922,37.2,1623.0,177,0
L56923,42.5,1562.0,179,0
L56924,36.2,1574.0,181,0
L56925,32.4,1611.0,183,0
L56926,45.6,1403.0,185,0
L56927,47.4,1481.0,187,0
L56930,32.6,1555.0,197,0
L56931,28.8,1615.0,199,1
L56932,32.6,1561.0,201,0
L56933,35.1,1593.0,203,0
L56936,35.9,1597.0,213,0
L56938,16.2,2271.0,218,1
L56939,36.7,1613.0,0,2
L56941,26.1,1703.0,5,1
L56942,22.1,1925.0,7,1
L56944,66.7,1294.0,12,2
L56945,39.1,1472.0,14,2
L56947,35.0,1563.0,21,2
L56948,35.7,1611.0,23,2
L56949,48.6,1386.0,25,2
L56952,34.8,1561.0,35,2
L56953,37.9,1560.0,37,2
L56957,57.6,1387.0,50,2
L56959,36.2,1509.0,57,2
L56961,41.6,1441.0,62,2
L56962,47.1,1404.0,64,2
L56969,28.4,1715.0,90,1
L56970,43.2,1483.0,92,2
L56974,33.9,1590.0,107,1
L56975,33.1,1623.0,109,1
L56978,44.7,1471.0,119,0
L56983,29.8,1692.0,137,1
L56984,42.5,1467.0,139,0
L56985,28.5,1651.0,141,1
L56986,60.5,1417.0,143,0
L56987,55.0,1413.0,145,0
L56990,40.9,1502.0,153,0
L56991,31.7,1610.0,155,1
L56993,52.3,1387.0,160,0
L57001,35.6,1667.0,185,0
L57002,60.9,1360.0,187,0
L57004,39.3,1504.0,192,0
L57005,32.4,1610.0,194,0
L57006,52.7,1345.0,196,0
L57008,50.0,1385.0,201,0
L57010,56.1,1337.0,206,0
L57011,35.4,1542.0,208,0
L57012,17.7,2118.0,210,1
L57013,45.3,1386.0,212,0
L57015,36.9,1545.0,3,2
L57018,45.5,1425.0,11,2
L57022,47.6,1395.0,24,2
L57023,52.1,1383.0,26,2
L57025,47.4,1421.0,33,2
L57026,58.8,1339.0,35,2
L57027,46.1,1362.0,37,2
L57029,15.5,2312.0,44,1
L57032,51.4,1316.0,52,2
L57033,37.8,1525.0,54,2
L57035,38.5,1516.0,61,2
L57036,44.2,1450.0,63,2
L57038,33.1,1547.0,68,2
L57043,56.3,1411.0,84,2
L57046,34.0,1630.0,92,1
L57047,44.7,1411.0,94,2
L57048,35.4,1526.0,96,2
L57049,31.3,1590.0,98,1
L57052,52.1,1373.0,108,2
L57053,36.5,1616.0,110,1
L57057,58.6,1374.0,123,0
L57058,59.1,1293.0,125,0
L57060,27.5,1753.0,130,1
L57061,38.5,1493.0,132,0
L57062,22.0,1895.0,134,1
L57064,30.8,1673.0,141,1
L57065,27.7,1613.0,143,1
L57066,22.3,1903.0,145,1
L57067,44.7,1368.0,147,0
L57070,32.8,1645.0,157,1
L57071,48.1,1374.0,159,0
L57074,31.1,1645.0,169,1
L57075,54.1,1387.0,171,0
L57077,47.1,1357.0,176,0
L57078,44.8,1396.0,178,0
L57079,31.4,1586.0,180,0
L57084,35.7,1537.0,198,0
L57088,47.7,1456.0,0,2
L57089,32.7,1607.0,2,2
L57090,46.0,1469.0,4,2
L57092,58.8,1327.0,9,2
L57093,30.6,1589.0,11,2
L57094,29.6,1670.0,13,1
L57098,56.7,1352.0,24,2
